order,participant_group,participant_id,session_id,block_name,trial_name,event_name,cumulative_time,participant_response,key,pressed_or_released,correct_response,r_reaction_time,error_code,all_loction_trial_variable,cr,reaction_time_ms,correct_response_clean,accuracy,nback_level,session_number,rt_too_fast,rt_too_slow,rt_valid
600,B,1101,1st,n_back2,"LOP_n=2, 10",Q,1016766,Z,Z,Pressed,/; Z,436,C,,Correct,436.0,/; Z,1,2,1,False,False,True
603,B,1101,1st,n_back2,"LOP_n=2, 11",Q,1019389,Z,Z,Pressed,/; Z,1016,C,,Correct,1016.0,/; Z,1,2,1,False,False,True
606,B,1101,1st,n_back2,"LOP_n=2, 12",Q,1021913,Z,Z,Pressed,/; Z,917,C,,Correct,917.0,/; Z,1,2,1,False,False,True
609,B,1101,1st,n_back2,"LOP_n=2, 13",Q,1024552,/,/,Pressed,/; Z,1032,C,,Correct,1032.0,/; Z,1,2,1,False,False,True
612,B,1101,1st,n_back2,"LOP_n=2, 14",Q,1027019,/,/,Pressed,/; Z,859,C,,Correct,859.0,/; Z,1,2,1,False,False,True
615,B,1101,1st,n_back2,"LOP_n=2, 15",Q,1029075,Z,Z,Pressed,/; Z,449,C,,Correct,449.0,/; Z,1,2,1,False,False,True
618,B,1101,1st,n_back2,"LOP_n=2, 16",Q,1031534,Z,Z,Pressed,/; Z,853,C,,Correct,853.0,/; Z,1,2,1,False,False,True
621,B,1101,1st,n_back2,"LOP_n=2, 17",Q,1034462,Z,Z,Pressed,/; Z,1323,C,,Correct,1323.0,/; Z,1,2,1,False,False,True
624,B,1101,1st,n_back2,"LOP_n=2, 18",Q,1036642,Z,Z,Pressed,/; Z,573,C,,Correct,573.0,/; Z,1,2,1,False,False,True
627,B,1101,1st,n_back2,"LOP_n=2, 19",Q,1038866,Z,Z,Pressed,/; Z,618,C,,Correct,618.0,/; Z,1,2,1,False,False,True
630,B,1101,1st,n_back2,"LOP_n=2, 20",Q,1040915,/,/,Pressed,/; Z,442,C,,Correct,442.0,/; Z,1,2,1,False,False,True
633,B,1101,1st,n_back2,"LOP_n=2, 21",Q,1043615,Z,Z,Pressed,/; Z,1093,C,,Correct,1093.0,/; Z,1,2,1,False,False,True
636,B,1101,1st,n_back2,"LOP_n=2, 22",Q,1046032,Z,Z,Pressed,/; Z,810,C,,Incorrect,810.0,/; Z,0,2,1,False,False,True
639,B,1101,1st,n_back2,"LOP_n=2, 23",Q,1048100,Z,Z,Pressed,/; Z,462,C,,Correct,462.0,/; Z,1,2,1,False,False,True
642,B,1101,1st,n_back2,"LOP_n=2, 24",Q,1050009,Z,Z,Pressed,/; Z,302,C,,Correct,302.0,/; Z,1,2,1,False,False,True
645,B,1101,1st,n_back2,"LOP_n=2, 25",Q,1052136,Z,Z,Pressed,/; Z,521,C,,Correct,521.0,/; Z,1,2,1,False,False,True
648,B,1101,1st,n_back2,"LOP_n=2, 26",Q,1054265,Z,Z,Pressed,/; Z,522,C,,Correct,522.0,/; Z,1,2,1,False,False,True
651,B,1101,1st,n_back2,"LOP_n=2, 27",Q,1056573,Z,Z,Pressed,/; Z,701,C,,Correct,701.0,/; Z,1,2,1,False,False,True
654,B,1101,1st,n_back2,"LOP_n=2, 28",Q,1058491,Z,Z,Pressed,/; Z,311,C,,Correct,311.0,/; Z,1,2,1,False,False,True
657,B,1101,1st,n_back2,"LOP_n=2, 29",Q,1061417,Z,Z,Pressed,/; Z,1318,C,,Correct,1318.0,/; Z,1,2,1,False,False,True
660,B,1101,1st,n_back2,"LOP_n=2, 30",Q,1063557,Z,Z,Pressed,/; Z,532,C,,Correct,532.0,/; Z,1,2,1,False,False,True
663,B,1101,1st,n_back2,"LOP_n=2, 31",Q,1065802,Z,Z,Pressed,/; Z,639,C,,Correct,639.0,/; Z,1,2,1,False,False,True
666,B,1101,1st,n_back2,"LOP_n=2, 32",Q,1068028,Z,Z,Pressed,/; Z,619,C,,Correct,619.0,/; Z,1,2,1,False,False,True
669,B,1101,1st,n_back2,"LOP_n=2, 33",Q,1070518,Z,Z,Pressed,/; Z,882,C,,Correct,882.0,/; Z,1,2,1,False,False,True
672,B,1101,1st,n_back2,"LOP_n=2, 34",Q,1072719,Z,Z,Pressed,/; Z,594,C,,Correct,594.0,/; Z,1,2,1,False,False,True
675,B,1101,1st,n_back2,"LOP_n=2, 35",Q,1075121,Z,Z,Pressed,/; Z,797,C,,Correct,797.0,/; Z,1,2,1,False,False,True
678,B,1101,1st,n_back2,"LOP_n=2, 36",Q,1077969,Z,Z,Pressed,/; Z,1240,C,,Correct,1240.0,/; Z,1,2,1,False,False,True
681,B,1101,1st,n_back2,"LOP_n=2, 37",Q,1080437,/,/,Pressed,/; Z,861,C,,Incorrect,861.0,/; Z,0,2,1,False,False,True
684,B,1101,1st,n_back2,"LOP_n=2, 38",Q,1082765,Z,Z,Pressed,/; Z,721,C,,Correct,721.0,/; Z,1,2,1,False,False,True
687,B,1101,1st,n_back2,"LOP_n=2, 39",Q,1085956,Z,Z,Pressed,/; Z,1583,C,,Correct,1583.0,/; Z,1,2,1,False,False,True
690,B,1101,1st,n_back2,"LOP_n=2, 40",Q,1089199,Z,Z,Pressed,/; Z,1635,C,,Correct,1635.0,/; Z,1,2,1,False,False,True
693,B,1101,1st,n_back2,"LOP_n=2, 41",Q,1092362,Z,Z,Pressed,/; Z,1557,C,,Correct,1557.0,/; Z,1,2,1,False,False,True
696,B,1101,1st,n_back2,"LOP_n=2, 42",Q,1094961,Z,Z,Pressed,/; Z,991,C,,Correct,991.0,/; Z,1,2,1,False,False,True
699,B,1101,1st,n_back2,"LOP_n=2, 43",Q,1098237,/,/,Pressed,/; Z,1669,C,,Incorrect,1669.0,/; Z,0,2,1,False,False,True
702,B,1101,1st,n_back2,"LOP_n=2, 44",Q,1100600,Z,Z,Pressed,/; Z,755,C,,Correct,755.0,/; Z,1,2,1,False,False,True
705,B,1101,1st,n_back2,"LOP_n=2, 45",Q,1103003,Z,Z,Pressed,/; Z,798,C,,Correct,798.0,/; Z,1,2,1,False,False,True
719,B,1101,1st,n_back2,"LOP_n=3, 1",Q,1127135,Z,Z,Pressed,/; Z,1781,C,,Correct,1781.0,/; Z,1,3,1,False,False,True
722,B,1101,1st,n_back2,"LOP_n=3, 2",Q,1130776,Z,Z,Pressed,/; Z,2035,C,,Correct,2035.0,/; Z,1,3,1,False,False,True
725,B,1101,1st,n_back2,"LOP_n=3, 3",Q,1133993,/,/,Pressed,/; Z,1612,C,,Incorrect,1612.0,/; Z,0,3,1,False,False,True
728,B,1101,1st,n_back2,"LOP_n=3, 4",Q,1137107,Z,Z,Pressed,/; Z,1506,C,,Correct,1506.0,/; Z,1,3,1,False,False,True
731,B,1101,1st,n_back2,"LOP_n=3, 5",Q,1140317,Z,Z,Pressed,/; Z,1603,C,,Correct,1603.0,/; Z,1,3,1,False,False,True
734,B,1101,1st,n_back2,"LOP_n=3, 6",Q,1142350,Z,Z,Pressed,/; Z,425,C,,Correct,425.0,/; Z,1,3,1,False,False,True
737,B,1101,1st,n_back2,"LOP_n=3, 7",Q,1144506,Z,Z,Pressed,/; Z,548,C,,Correct,548.0,/; Z,1,3,1,False,False,True
740,B,1101,1st,n_back2,"LOP_n=3, 8",Q,1146588,/,/,Pressed,/; Z,476,C,,Incorrect,476.0,/; Z,0,3,1,False,False,True
743,B,1101,1st,n_back2,"LOP_n=3, 9",Q,1148505,Z,Z,Pressed,/; Z,312,C,,Correct,312.0,/; Z,1,3,1,False,False,True
746,B,1101,1st,n_back2,"LOP_n=3, 10",Q,1150600,Z,Z,Pressed,/; Z,487,C,,Correct,487.0,/; Z,1,3,1,False,False,True
749,B,1101,1st,n_back2,"LOP_n=3, 11",Q,1152585,Z,Z,Pressed,/; Z,377,C,,Correct,377.0,/; Z,1,3,1,False,False,True
752,B,1101,1st,n_back2,"LOP_n=3, 12",Q,1156005,/,/,Pressed,/; Z,1814,C,,Incorrect,1814.0,/; Z,0,3,1,False,False,True
755,B,1101,1st,n_back2,"LOP_n=3, 13",Q,1158576,Z,Z,Pressed,/; Z,964,C,,Correct,964.0,/; Z,1,3,1,False,False,True
758,B,1101,1st,n_back2,"LOP_n=3, 14",Q,1161476,/,/,Pressed,/; Z,1295,C,,Incorrect,1295.0,/; Z,0,3,1,False,False,True
761,B,1101,1st,n_back2,"LOP_n=3, 15",Q,1166258,Z,Z,Pressed,/; Z,3176,C,,Correct,3176.0,/; Z,1,3,1,False,False,True
764,B,1101,1st,n_back2,"LOP_n=3, 16",Q,1168731,Z,Z,Pressed,/; Z,868,C,,Correct,868.0,/; Z,1,3,1,False,False,True
767,B,1101,1st,n_back2,"LOP_n=3, 17",Q,1171717,Z,Z,Pressed,/; Z,1378,C,,Correct,1378.0,/; Z,1,3,1,False,False,True
770,B,1101,1st,n_back2,"LOP_n=3, 18",Q,1174701,Z,Z,Pressed,/; Z,1376,C,,Correct,1376.0,/; Z,1,3,1,False,False,True
773,B,1101,1st,n_back2,"LOP_n=3, 19",Q,1176645,Z,Z,Pressed,/; Z,337,C,,Correct,337.0,/; Z,1,3,1,False,False,True
776,B,1101,1st,n_back2,"LOP_n=3, 20",Q,1179664,Z,Z,Pressed,/; Z,1576,C,,Correct,1576.0,/; Z,1,3,1,False,False,True
779,B,1101,1st,n_back2,"LOP_n=3, 21",Q,1181474,Z,Z,Pressed,/; Z,202,C,,Correct,202.0,/; Z,1,3,1,False,False,True
782,B,1101,1st,n_back2,"LOP_n=3, 22",Q,1183857,Z,Z,Pressed,/; Z,778,C,,Correct,778.0,/; Z,1,3,1,False,False,True
785,B,1101,1st,n_back2,"LOP_n=3, 23",Q,1185786,/,/,Pressed,/; Z,323,C,,Incorrect,323.0,/; Z,0,3,1,False,False,True
788,B,1101,1st,n_back2,"LOP_n=3, 24",Q,1187849,Z,Z,Pressed,/; Z,456,C,,Correct,456.0,/; Z,1,3,1,False,False,True
791,B,1101,1st,n_back2,"LOP_n=3, 25",Q,1190617,/,/,Pressed,/; Z,1163,C,,Incorrect,1163.0,/; Z,0,3,1,False,False,True
794,B,1101,1st,n_back2,"LOP_n=3, 26",Q,1193734,/,/,Pressed,/; Z,1512,C,,Correct,1512.0,/; Z,1,3,1,False,False,True
797,B,1101,1st,n_back2,"LOP_n=3, 27",Q,1195808,Z,Z,Pressed,/; Z,469,C,,Correct,469.0,/; Z,1,3,1,False,False,True
800,B,1101,1st,n_back2,"LOP_n=3, 28",Q,1197735,Z,Z,Pressed,/; Z,321,C,,Correct,321.0,/; Z,1,3,1,False,False,True
803,B,1101,1st,n_back2,"LOP_n=3, 29",Q,1199705,/,/,Pressed,/; Z,363,C,,Incorrect,363.0,/; Z,0,3,1,False,False,True
806,B,1101,1st,n_back2,"LOP_n=3, 30",Q,1202118,Z,Z,Pressed,/; Z,805,C,,Correct,805.0,/; Z,1,3,1,False,False,True
823,B,1101,1st,n_back2,"LOP_n=4, 1",Q,1225091,Z,Z,Pressed,/; Z,853,C,,Correct,853.0,/; Z,1,4,1,False,False,True
826,B,1101,1st,n_back2,"LOP_n=4, 2",Q,1231481,Z,Z,Pressed,/; Z,4785,C,,Correct,4785.0,/; Z,1,4,1,False,False,True
829,B,1101,1st,n_back2,"LOP_n=4, 3",Q,1235567,Z,Z,Pressed,/; Z,2481,C,,Correct,2481.0,/; Z,1,4,1,False,False,True
832,B,1101,1st,n_back2,"LOP_n=4, 4",Q,1238564,/,/,Pressed,/; Z,1392,C,,Correct,1392.0,/; Z,1,4,1,False,False,True
835,B,1101,1st,n_back2,"LOP_n=4, 5",Q,1240609,Z,Z,Pressed,/; Z,439,C,,Correct,439.0,/; Z,1,4,1,False,False,True
838,B,1101,1st,n_back2,"LOP_n=4, 6",Q,1243948,/,/,Pressed,/; Z,1732,C,,Incorrect,1732.0,/; Z,0,4,1,False,False,True
841,B,1101,1st,n_back2,"LOP_n=4, 7",Q,1246155,/,/,Pressed,/; Z,600,C,,Incorrect,600.0,/; Z,0,4,1,False,False,True
844,B,1101,1st,n_back2,"LOP_n=4, 8",Q,1248367,Z,Z,Pressed,/; Z,604,C,,Correct,604.0,/; Z,1,4,1,False,False,True
847,B,1101,1st,n_back2,"LOP_n=4, 9",Q,1250613,/,/,Pressed,/; Z,639,C,,Incorrect,639.0,/; Z,0,4,1,False,False,True
850,B,1101,1st,n_back2,"LOP_n=4, 10",Q,1252602,Z,Z,Pressed,/; Z,382,C,,Correct,382.0,/; Z,1,4,1,False,False,True
853,B,1101,1st,n_back2,"LOP_n=4, 11",Q,1254533,/,/,Pressed,/; Z,326,C,,Correct,326.0,/; Z,1,4,1,False,False,True
856,B,1101,1st,n_back2,"LOP_n=4, 12",Q,1256387,Z,Z,Pressed,/; Z,247,C,,Correct,247.0,/; Z,1,4,1,False,False,True
859,B,1101,1st,n_back2,"LOP_n=4, 13",Q,1258270,Z,Z,Pressed,/; Z,278,C,,Incorrect,278.0,/; Z,0,4,1,False,False,True
862,B,1101,1st,n_back2,"LOP_n=4, 14",Q,1261948,/,/,Pressed,/; Z,2073,C,,Incorrect,2073.0,/; Z,0,4,1,False,False,True
865,B,1101,1st,n_back2,"LOP_n=4, 15",Q,1263917,Z,Z,Pressed,/; Z,361,C,,Correct,361.0,/; Z,1,4,1,False,False,True
868,B,1101,1st,n_back2,"LOP_n=4, 16",Q,1265874,/,/,Pressed,/; Z,350,C,,Incorrect,350.0,/; Z,0,4,1,False,False,True
871,B,1101,1st,n_back2,"LOP_n=4, 17",Q,1267868,Z,Z,Pressed,/; Z,387,C,,Correct,387.0,/; Z,1,4,1,False,False,True
874,B,1101,1st,n_back2,"LOP_n=4, 18",Q,1269548,/,/,Pressed,/; Z,74,C,,Incorrect,74.0,/; Z,0,4,1,True,False,False
877,B,1101,1st,n_back2,"LOP_n=4, 19",Q,1271775,Z,Z,Pressed,/; Z,622,C,,Correct,622.0,/; Z,1,4,1,False,False,True
880,B,1101,1st,n_back2,"LOP_n=4, 20",Q,1273864,/,/,Pressed,/; Z,481,C,,Incorrect,481.0,/; Z,0,4,1,False,False,True
883,B,1101,1st,n_back2,"LOP_n=4, 21",Q,1275841,Z,Z,Pressed,/; Z,371,C,,Correct,371.0,/; Z,1,4,1,False,False,True
886,B,1101,1st,n_back2,"LOP_n=4, 22",Q,1278229,Z,Z,Pressed,/; Z,780,C,,Correct,780.0,/; Z,1,4,1,False,False,True
889,B,1101,1st,n_back2,"LOP_n=4, 23",Q,1280149,/,/,Pressed,/; Z,314,C,,Incorrect,314.0,/; Z,0,4,1,False,False,True
892,B,1101,1st,n_back2,"LOP_n=4, 24",Q,1282205,/,/,Pressed,/; Z,450,C,,Incorrect,450.0,/; Z,0,4,1,False,False,True
895,B,1101,1st,n_back2,"LOP_n=4, 25",Q,1284239,Z,Z,Pressed,/; Z,427,C,,Correct,427.0,/; Z,1,4,1,False,False,True
898,B,1101,1st,n_back2,"LOP_n=4, 26",Q,1286046,Z,Z,Pressed,/; Z,200,C,,Correct,200.0,/; Z,1,4,1,False,False,True
901,B,1101,1st,n_back2,"LOP_n=4, 27",Q,1288747,Z,Z,Pressed,/; Z,1093,C,,Incorrect,1093.0,/; Z,0,4,1,False,False,True
904,B,1101,1st,n_back2,"LOP_n=4, 28",Q,1290927,/,/,Pressed,/; Z,572,C,,Incorrect,572.0,/; Z,0,4,1,False,False,True
907,B,1101,1st,n_back2,"LOP_n=4, 29",Q,1292873,Z,Z,Pressed,/; Z,341,C,,Correct,341.0,/; Z,1,4,1,False,False,True
910,B,1101,1st,n_back2,"LOP_n=4, 30",Q,1295627,Z,Z,Pressed,/; Z,1148,C,,Correct,1148.0,/; Z,1,4,1,False,False,True
991,B,1101,1st,n_back3,"LOP_n=1, 1",Q,2396494,Z,Z,Pressed,/; Z,399,C,,Correct,399.0,/; Z,1,1,1,False,False,True
994,B,1101,1st,n_back3,"LOP_n=1, 2",Q,2398680,/,/,Pressed,/; Z,579,C,,Correct,579.0,/; Z,1,1,1,False,False,True
997,B,1101,1st,n_back3,"LOP_n=1, 3",Q,2400334,Z,Z,Pressed,/; Z,48,C,,Correct,48.0,/; Z,1,1,1,True,False,False
1000,B,1101,1st,n_back3,"LOP_n=1, 4",Q,2402103,Z,Z,Pressed,/; Z,161,C,,Correct,161.0,/; Z,1,1,1,False,False,True
1003,B,1101,1st,n_back3,"LOP_n=1, 5",Q,2403868,Z,Z,Pressed,/; Z,157,C,,Correct,157.0,/; Z,1,1,1,False,False,True
1006,B,1101,1st,n_back3,"LOP_n=1, 6",Q,2405564,Z,Z,Pressed,/; Z,89,C,,Correct,89.0,/; Z,1,1,1,True,False,False
1009,B,1101,1st,n_back3,"LOP_n=1, 7",Q,2407269,/,/,Pressed,/; Z,98,C,,Correct,98.0,/; Z,1,1,1,True,False,False
1012,B,1101,1st,n_back3,"LOP_n=1, 8",Q,2408920,Z,Z,Pressed,/; Z,43,C,,Correct,43.0,/; Z,1,1,1,True,False,False
1015,B,1101,1st,n_back3,"LOP_n=1, 9",Q,2410723,Z,Z,Pressed,/; Z,195,C,,Correct,195.0,/; Z,1,1,1,False,False,True
1018,B,1101,1st,n_back3,"LOP_n=1, 10",Q,2412548,Z,Z,Pressed,/; Z,220,C,,Correct,220.0,/; Z,1,1,1,False,False,True
1021,B,1101,1st,n_back3,"LOP_n=1, 11",Q,2414375,Z,Z,Pressed,/; Z,219,C,,Correct,219.0,/; Z,1,1,1,False,False,True
1024,B,1101,1st,n_back3,"LOP_n=1, 12",Q,2416126,Z,Z,Pressed,/; Z,146,C,,Correct,146.0,/; Z,1,1,1,False,False,True
1027,B,1101,1st,n_back3,"LOP_n=1, 13",Q,2417988,Z,Z,Pressed,/; Z,255,C,,Correct,255.0,/; Z,1,1,1,False,False,True
1030,B,1101,1st,n_back3,"LOP_n=1, 14",Q,2419844,Z,Z,Pressed,/; Z,251,C,,Correct,251.0,/; Z,1,1,1,False,False,True
1033,B,1101,1st,n_back3,"LOP_n=1, 15",Q,2421650,Z,Z,Pressed,/; Z,199,C,,Correct,199.0,/; Z,1,1,1,False,False,True
1036,B,1101,1st,n_back3,"LOP_n=1, 16",Q,2423465,Z,Z,Pressed,/; Z,209,C,,Correct,209.0,/; Z,1,1,1,False,False,True
1039,B,1101,1st,n_back3,"LOP_n=1, 17",Q,2425172,Z,Z,Pressed,/; Z,102,C,,Correct,102.0,/; Z,1,1,1,False,False,True
1042,B,1101,1st,n_back3,"LOP_n=1, 18",Q,2426943,/,/,Pressed,/; Z,163,C,,Correct,163.0,/; Z,1,1,1,False,False,True
1045,B,1101,1st,n_back3,"LOP_n=1, 19",Q,2428775,/,/,Pressed,/; Z,225,C,,Correct,225.0,/; Z,1,1,1,False,False,True
1048,B,1101,1st,n_back3,"LOP_n=1, 20",Q,2430407,Z,Z,Pressed,/; Z,24,C,,Correct,24.0,/; Z,1,1,1,True,False,False
1051,B,1101,1st,n_back3,"LOP_n=1, 21",Q,2432266,Z,Z,Pressed,/; Z,247,C,,Correct,247.0,/; Z,1,1,1,False,False,True
1054,B,1101,1st,n_back3,"LOP_n=1, 22",Q,2434077,Z,Z,Pressed,/; Z,204,C,,Correct,204.0,/; Z,1,1,1,False,False,True
1057,B,1101,1st,n_back3,"LOP_n=1, 23",Q,2435893,Z,Z,Pressed,/; Z,211,C,,Correct,211.0,/; Z,1,1,1,False,False,True
1060,B,1101,1st,n_back3,"LOP_n=1, 24",Q,2437656,Z,Z,Pressed,/; Z,155,C,,Correct,155.0,/; Z,1,1,1,False,False,True
1063,B,1101,1st,n_back3,"LOP_n=1, 25",Q,2439413,Z,Z,Pressed,/; Z,151,C,,Correct,151.0,/; Z,1,1,1,False,False,True
1066,B,1101,1st,n_back3,"LOP_n=1, 26",Q,2441451,Z,Z,Pressed,/; Z,512,C,,Correct,512.0,/; Z,1,1,1,False,False,True
1069,B,1101,1st,n_back3,"LOP_n=1, 27",Q,2443363,Z,Z,Pressed,/; Z,305,C,,Correct,305.0,/; Z,1,1,1,False,False,True
1072,B,1101,1st,n_back3,"LOP_n=1, 28",Q,2445180,Z,Z,Pressed,/; Z,210,C,,Correct,210.0,/; Z,1,1,1,False,False,True
1075,B,1101,1st,n_back3,"LOP_n=1, 29",Q,2447001,Z,Z,Pressed,/; Z,214,C,,Correct,214.0,/; Z,1,1,1,False,False,True
1078,B,1101,1st,n_back3,"LOP_n=1, 30",Q,2448869,Z,Z,Pressed,/; Z,261,C,,Incorrect,261.0,/; Z,0,1,1,False,False,True
1088,B,1101,1st,n_back3,"LOP_n=2, 1",Q,2462382,Z,Z,Pressed,/; Z,1565,C,,Correct,1565.0,/; Z,1,2,1,False,False,True
1091,B,1101,1st,n_back3,"LOP_n=2, 2",Q,2464860,Z,Z,Pressed,/; Z,871,C,,Correct,871.0,/; Z,1,2,1,False,False,True
1094,B,1101,1st,n_back3,"LOP_n=2, 3",Q,2468171,Z,Z,Pressed,/; Z,1704,C,,Correct,1704.0,/; Z,1,2,1,False,False,True
1097,B,1101,1st,n_back3,"LOP_n=2, 4",Q,2471719,Z,Z,Pressed,/; Z,1942,C,,Correct,1942.0,/; Z,1,2,1,False,False,True
1100,B,1101,1st,n_back3,"LOP_n=2, 5",Q,2473626,Z,Z,Pressed,/; Z,302,C,,Correct,302.0,/; Z,1,2,1,False,False,True
1103,B,1101,1st,n_back3,"LOP_n=2, 6",Q,2475684,Z,Z,Pressed,/; Z,453,C,,Correct,453.0,/; Z,1,2,1,False,False,True
1106,B,1101,1st,n_back3,"LOP_n=2, 7",Q,2477554,Z,Z,Pressed,/; Z,263,C,,Correct,263.0,/; Z,1,2,1,False,False,True
1109,B,1101,1st,n_back3,"LOP_n=2, 8",Q,2479535,Z,Z,Pressed,/; Z,374,C,,Correct,374.0,/; Z,1,2,1,False,False,True
1112,B,1101,1st,n_back3,"LOP_n=2, 9",Q,2481725,Z,Z,Pressed,/; Z,582,C,,Correct,582.0,/; Z,1,2,1,False,False,True
1115,B,1101,1st,n_back3,"LOP_n=2, 10",Q,2483567,/,/,Pressed,/; Z,235,C,,Correct,235.0,/; Z,1,2,1,False,False,True
1118,B,1101,1st,n_back3,"LOP_n=2, 11",Q,2485821,Z,Z,Pressed,/; Z,647,C,,Correct,647.0,/; Z,1,2,1,False,False,True
1121,B,1101,1st,n_back3,"LOP_n=2, 12",Q,2487762,Z,Z,Pressed,/; Z,336,C,,Correct,336.0,/; Z,1,2,1,False,False,True
1124,B,1101,1st,n_back3,"LOP_n=2, 13",Q,2490628,Z,Z,Pressed,/; Z,1259,C,,Correct,1259.0,/; Z,1,2,1,False,False,True
1127,B,1101,1st,n_back3,"LOP_n=2, 14",Q,2492616,/,/,Pressed,/; Z,380,C,,Correct,380.0,/; Z,1,2,1,False,False,True
1130,B,1101,1st,n_back3,"LOP_n=2, 15",Q,2495253,Z,Z,Pressed,/; Z,1032,C,,Correct,1032.0,/; Z,1,2,1,False,False,True
1133,B,1101,1st,n_back3,"LOP_n=2, 16",Q,2498247,Z,Z,Pressed,/; Z,1387,C,,Correct,1387.0,/; Z,1,2,1,False,False,True
1136,B,1101,1st,n_back3,"LOP_n=2, 17",Q,2500229,Z,Z,Pressed,/; Z,375,C,,Correct,375.0,/; Z,1,2,1,False,False,True
1139,B,1101,1st,n_back3,"LOP_n=2, 18",Q,2502065,Z,Z,Pressed,/; Z,230,C,,Correct,230.0,/; Z,1,2,1,False,False,True
1142,B,1101,1st,n_back3,"LOP_n=2, 19",Q,2503950,Z,Z,Pressed,/; Z,278,C,,Correct,278.0,/; Z,1,2,1,False,False,True
1145,B,1101,1st,n_back3,"LOP_n=2, 20",Q,2506042,Z,Z,Pressed,/; Z,487,C,,Correct,487.0,/; Z,1,2,1,False,False,True
1148,B,1101,1st,n_back3,"LOP_n=2, 21",Q,2508058,Z,Z,Pressed,/; Z,410,C,,Correct,410.0,/; Z,1,2,1,False,False,True
1151,B,1101,1st,n_back3,"LOP_n=2, 22",Q,2509958,Z,Z,Pressed,/; Z,294,C,,Correct,294.0,/; Z,1,2,1,False,False,True
1154,B,1101,1st,n_back3,"LOP_n=2, 23",Q,2511875,/,/,Pressed,/; Z,310,C,,Correct,310.0,/; Z,1,2,1,False,False,True
1157,B,1101,1st,n_back3,"LOP_n=2, 24",Q,2514157,Z,Z,Pressed,/; Z,688,C,,Correct,688.0,/; Z,1,2,1,False,False,True
1160,B,1101,1st,n_back3,"LOP_n=2, 25",Q,2516773,Z,Z,Pressed,/; Z,1010,C,,Correct,1010.0,/; Z,1,2,1,False,False,True
1163,B,1101,1st,n_back3,"LOP_n=2, 26",Q,2519469,Z,Z,Pressed,/; Z,1090,C,,Correct,1090.0,/; Z,1,2,1,False,False,True
1166,B,1101,1st,n_back3,"LOP_n=2, 27",Q,2521738,Z,Z,Pressed,/; Z,662,C,,Correct,662.0,/; Z,1,2,1,False,False,True
1169,B,1101,1st,n_back3,"LOP_n=2, 28",Q,2523708,Z,Z,Pressed,/; Z,364,C,,Correct,364.0,/; Z,1,2,1,False,False,True
1172,B,1101,1st,n_back3,"LOP_n=2, 29",Q,2525755,Z,Z,Pressed,/; Z,441,C,,Correct,441.0,/; Z,1,2,1,False,False,True
1175,B,1101,1st,n_back3,"LOP_n=2, 30",Q,2527747,Z,Z,Pressed,/; Z,384,C,,Correct,384.0,/; Z,1,2,1,False,False,True
1178,B,1101,1st,n_back3,"LOP_n=2, 31",Q,2529746,Z,Z,Pressed,/; Z,393,C,,Correct,393.0,/; Z,1,2,1,False,False,True
1181,B,1101,1st,n_back3,"LOP_n=2, 32",Q,2531925,Z,Z,Pressed,/; Z,571,C,,Correct,571.0,/; Z,1,2,1,False,False,True
1184,B,1101,1st,n_back3,"LOP_n=2, 33",Q,2534100,Z,Z,Pressed,/; Z,570,C,,Correct,570.0,/; Z,1,2,1,False,False,True
1187,B,1101,1st,n_back3,"LOP_n=2, 34",Q,2536168,Z,Z,Pressed,/; Z,462,C,,Correct,462.0,/; Z,1,2,1,False,False,True
1190,B,1101,1st,n_back3,"LOP_n=2, 35",Q,2538024,Z,Z,Pressed,/; Z,249,C,,Correct,249.0,/; Z,1,2,1,False,False,True
1193,B,1101,1st,n_back3,"LOP_n=2, 36",Q,2540308,Z,Z,Pressed,/; Z,678,C,,Correct,678.0,/; Z,1,2,1,False,False,True
1196,B,1101,1st,n_back3,"LOP_n=2, 37",Q,2542582,Z,Z,Pressed,/; Z,667,C,,Correct,667.0,/; Z,1,2,1,False,False,True
1199,B,1101,1st,n_back3,"LOP_n=2, 38",Q,2544564,Z,Z,Pressed,/; Z,374,C,,Correct,374.0,/; Z,1,2,1,False,False,True
1202,B,1101,1st,n_back3,"LOP_n=2, 39",Q,2546629,Z,Z,Pressed,/; Z,458,C,,Correct,458.0,/; Z,1,2,1,False,False,True
1205,B,1101,1st,n_back3,"LOP_n=2, 40",Q,2548515,/,/,Pressed,/; Z,280,C,,Correct,280.0,/; Z,1,2,1,False,False,True
1208,B,1101,1st,n_back3,"LOP_n=2, 41",Q,2550724,Z,Z,Pressed,/; Z,603,C,,Correct,603.0,/; Z,1,2,1,False,False,True
1211,B,1101,1st,n_back3,"LOP_n=2, 42",Q,2552636,Z,Z,Pressed,/; Z,307,C,,Correct,307.0,/; Z,1,2,1,False,False,True
1214,B,1101,1st,n_back3,"LOP_n=2, 43",Q,2554553,Z,Z,Pressed,/; Z,311,C,,Correct,311.0,/; Z,1,2,1,False,False,True
1217,B,1101,1st,n_back3,"LOP_n=2, 44",Q,2556412,Z,Z,Pressed,/; Z,252,C,,Correct,252.0,/; Z,1,2,1,False,False,True
1220,B,1101,1st,n_back3,"LOP_n=2, 45",Q,2558256,Z,Z,Pressed,/; Z,237,C,,Correct,237.0,/; Z,1,2,1,False,False,True
